escenario,division_a,division_b,estilo_a,estilo_b,semilla,coincide_con_fotogramas,recepciones,toques_largos,dificultad_media,demora_sobre_cadencia,demora_media_ticks,goles,goles_local,goles_visitante,tiros,posesion_pct,pases,perdidas,pases_intentados,faltas,penales,offsides,amarillas,rojas,ticks,resistencia_final_pct,mitades_cortadas,fotogramas,controlada_pct,pelota_parada_pct,posesiones,duracion_posesion_seg,recuperaciones_altas,separacion_lineas_m,recorrido_total_m,ms_sin_fotogramas,ms_con_fotogramas
D1 favorito,1,4,Presion alta,Contragolpe,77217,true,32.0,2.0,0.26221833586747,0.99444444444444,5.96666666666667,7.0,7.0,0.0,8.0,64.8275862068966,28.0,16.0,39.0,3.0,0.0,0.0,1.0,0.0,1015.0,90.4085253951219,0.0,1015.0,62.3906705539359,32.4137931034483,31.0,3.45161290322581,5.0,37.8005204597831,16126.7845141507,380.745,424.752
D1 favorito,1,4,Presion alta,Contragolpe,77230,true,31.0,2.0,0.23350832644597,0.97175141242938,5.93103448275862,4.0,4.0,0.0,9.0,58.3720930232558,27.0,14.0,38.0,3.0,0.0,0.0,2.0,0.0,960.0,91.5152753608065,0.0,960.0,57.027027027027,22.9166666666667,33.0,3.1969696969697,8.0,42.2770193160757,17136.9886865196,393.459,423.284
D1 favorito,1,4,Presion alta,Contragolpe,77243,true,31.0,1.0,0.25837776102676,1.01754385964912,5.8,3.0,3.0,0.0,12.0,64.0625,25.0,24.0,46.0,4.0,0.0,0.0,0.0,0.0,1047.0,90.2026923206271,0.0,1047.0,58.0392156862745,26.9340974212034,35.0,3.17142857142857,10.0,41.714101521371,17976.2515374112,416.974,459.526
D1 tapado,4,1,Tiki taka,Juego directo,77100,true,48.0,0.0,0.22942706218415,0.94514767932489,4.66666666666667,2.0,2.0,0.0,8.0,53.2530120481928,40.0,18.0,54.0,3.0,0.0,0.0,2.0,0.0,987.0,91.6699286027504,0.0,987.0,49.7578692493947,16.3120567375887,37.0,2.77702702702703,7.0,42.1034882451019,19647.8017100697,422.651,471.359
D1 tapado,4,1,Tiki taka,Juego directo,77113,true,39.0,2.0,0.22176203473664,1.00555555555556,4.89189189189189,5.0,0.0,5.0,9.0,41.1764705882353,36.0,18.0,48.0,4.0,1.0,0.0,2.0,0.0,967.0,91.5867779164099,0.0,967.0,55.5236728837877,27.9214064115822,33.0,2.93181818181818,8.0,39.4929139077785,16816.9775264239,382.358,408.47
D1 tapado,4,1,Tiki taka,Juego directo,77126,true,46.0,2.0,0.22910454089572,0.98230088495575,5.04545454545455,2.0,0.0,2.0,5.0,43.9814814814815,43.0,19.0,58.0,2.0,0.0,0.0,1.0,0.0,960.0,91.7664745741739,0.0,960.0,52.4630541871921,15.4166666666667,32.0,3.328125,4.0,40.8070824047979,19871.7185501234,424.63,477.778
D1 tapado,4,1,Tiki taka,Juego directo,77139,true,43.0,1.0,0.25957998297144,1.04807692307692,5.19047619047619,1.0,0.0,1.0,8.0,51.5695067264574,37.0,22.0,55.0,2.0,0.0,0.0,1.0,0.0,964.0,91.4500635905026,0.0,964.0,54.1564792176039,15.1452282157676,34.0,3.25735294117647,7.0,37.8171469024835,19277.4590875028,431.862,469.311
D1 tapado,4,1,Tiki taka,Juego directo,77152,true,42.0,2.0,0.24618546301186,0.99487179487179,4.85,1.0,0.0,1.0,6.0,49.2170022371365,37.0,20.0,54.0,1.0,0.0,0.0,1.0,0.0,971.0,92.0156157150746,0.0,971.0,52.0420070011669,11.740473738414,35.0,3.18571428571429,5.0,36.5398241028925,21417.6227405078,454.03,483.253
D1 tapado,4,1,Tiki taka,Juego directo,77165,true,40.0,1.0,0.20523421630613,0.97814207650273,4.58974358974359,5.0,0.0,5.0,11.0,45.1282051282051,34.0,19.0,52.0,3.0,0.0,0.0,1.0,0.0,967.0,92.6190357166443,0.0,967.0,52.2147651006711,22.9576008273009,37.0,2.62837837837838,11.0,38.3048712570019,17819.9033839158,404.587,442.027
D1 tapado,4,1,Tiki taka,Juego directo,77178,true,44.0,0.0,0.20857071205518,0.96279069767442,4.70454545454545,4.0,0.0,4.0,7.0,50.1234567901235,41.0,15.0,53.0,5.0,0.0,0.0,3.0,1.0,1005.0,92.3607208780657,0.0,1005.0,52.0208604954368,23.681592039801,32.0,3.1171875,3.0,37.1957949268489,18296.8571052637,418.043,456.585
D1 tapado,4,1,Tiki taka,Juego directo,77191,true,44.0,2.0,0.26941438934284,0.98578199052133,4.95238095238095,2.0,1.0,1.0,4.0,52.8344671201814,41.0,16.0,56.0,0.0,0.0,0.0,0.0,0.0,960.0,91.5115026086789,0.0,960.0,50.9345794392523,10.8333333333333,31.0,3.51612903225806,6.0,41.1347802824167,21043.150417523,436.414,468.457
D1 tapado,4,1,Tiki taka,Juego directo,77204,true,47.0,5.0,0.25168585888136,1.0047619047619,5.02380952380952,5.0,1.0,4.0,8.0,43.0260047281324,37.0,23.0,57.0,2.0,1.0,0.0,1.0,0.0,1018.0,91.9167061738379,0.0,1018.0,54.9019607843137,24.852652259332,37.0,2.83783783783784,8.0,37.5003795578041,17173.78739231,440.86,498.653
