escenario,division_a,division_b,estilo_a,estilo_b,semilla,coincide_con_fotogramas,goles,goles_local,goles_visitante,tiros,posesion_pct,pases,perdidas,pases_intentados,faltas,penales,offsides,amarillas,rojas,ticks,resistencia_final_pct,mitades_cortadas,fotogramas,controlada_pct,pelota_parada_pct,posesiones,duracion_posesion_seg,recuperaciones_altas,separacion_lineas_m,recorrido_total_m,ms_sin_fotogramas,ms_con_fotogramas
D1 favorito,1,4,Presion alta,Contragolpe,77113,true,4.0,3.0,1.0,6.0,58.6138613861386,31.0,22.0,49.0,6.0,1.0,0.0,4.0,1.0,993.0,89.4487272727273,0.0,993.0,66.3576158940397,23.9677744209466,31.0,4.04032258064516,6.0,41.1862325875192,16519.6195795856,344.434,370.572
D1 favorito,1,4,Presion alta,Contragolpe,77126,true,5.0,5.0,0.0,8.0,57.3394495412844,46.0,14.0,51.0,4.0,0.0,0.0,1.0,0.0,1011.0,90.0509090909091,0.0,1011.0,58.879781420765,27.5964391691395,25.0,4.31,2.0,41.378896025729,17845.1075397188,333.285,483.125
D1 favorito,1,4,Presion alta,Contragolpe,77139,true,5.0,5.0,0.0,12.0,50.9174311926606,35.0,18.0,47.0,5.0,1.0,0.0,3.0,1.0,1044.0,86.0189090909091,0.0,1044.0,63.1811487481591,34.9616858237548,34.0,3.15441176470588,11.0,36.443516923093,14716.6499522993,488.442,373.618
D1 favorito,1,4,Presion alta,Contragolpe,77152,true,3.0,3.0,0.0,8.0,53.5648994515539,39.0,33.0,57.0,3.0,0.0,0.0,3.0,1.0,1039.0,87.0498181818182,0.0,1039.0,67.2009864364982,21.944177093359,46.0,2.96195652173913,9.0,37.2863626409681,18910.5147434068,370.758,401.923
D1 favorito,1,4,Presion alta,Contragolpe,77165,true,6.0,6.0,0.0,9.0,58.2547169811321,28.0,23.0,47.0,1.0,0.0,0.0,1.0,0.0,960.0,89.7825454545454,0.0,960.0,61.046511627907,28.3333333333333,40.0,2.625,10.0,36.7146152127445,15857.6218449416,321.439,352.644
D1 favorito,1,4,Presion alta,Contragolpe,77178,true,4.0,4.0,0.0,9.0,69.1532258064516,31.0,16.0,46.0,3.0,0.0,0.0,2.0,1.0,1014.0,88.5421818181818,0.0,1014.0,66.0857908847185,26.4299802761341,29.0,4.25,7.0,38.6563118008545,16472.4600891986,348.904,388.22
D1 favorito,1,4,Presion alta,Contragolpe,77191,true,7.0,7.0,0.0,9.0,56.8965517241379,37.0,10.0,50.0,1.0,1.0,1.0,0.0,0.0,960.0,91.7854545454545,0.0,960.0,50.0,27.7083333333333,24.0,3.61458333333333,2.0,40.6298967759777,17128.0438399314,321.417,347.734
D1 favorito,1,4,Presion alta,Contragolpe,77204,true,5.0,5.0,0.0,12.0,58.1497797356828,32.0,22.0,52.0,3.0,0.0,0.0,1.0,0.0,989.0,88.8661818181818,0.0,989.0,59.6560846560847,23.5591506572295,39.0,2.89102564102564,8.0,39.094769015754,18211.3693062667,348.587,375.756
D1 favorito,1,4,Presion alta,Contragolpe,77217,true,7.0,7.0,0.0,11.0,62.2767857142857,31.0,16.0,43.0,3.0,0.0,0.0,1.0,0.0,995.0,88.9218181818182,0.0,995.0,65.9763313609467,32.0603015075377,34.0,3.27941176470588,5.0,38.4424780654622,13669.799459072,319.632,349.734
D1 favorito,1,4,Presion alta,Contragolpe,77230,true,4.0,3.0,1.0,9.0,53.125,32.0,16.0,50.0,5.0,1.0,0.0,1.0,0.0,960.0,91.5367272727273,0.0,960.0,56.6066066066066,30.625,29.0,3.25,8.0,40.0200325774228,16036.6577052688,294.023,323.534
D1 favorito,1,4,Presion alta,Contragolpe,77243,true,5.0,5.0,0.0,9.0,68.671679197995,34.0,16.0,48.0,4.0,1.0,0.0,0.0,0.0,1006.0,91.5432727272727,0.0,1006.0,59.3423019431988,33.4990059642147,26.0,3.81730769230769,5.0,38.5623354588031,15754.6918239936,317.214,349.85
D1 tapado,4,1,Tiki taka,Juego directo,77100,true,1.0,0.0,1.0,8.0,52.1653543307087,50.0,26.0,69.0,2.0,0.0,0.0,1.0,0.0,1003.0,92.5872727272727,0.0,1003.0,59.9762470308789,16.0518444666002,38.0,3.32236842105263,8.0,40.91902173204,19335.3945813285,370.528,401.418
D1 tapado,4,1,Tiki taka,Juego directo,77113,true,4.0,0.0,4.0,11.0,49.5850622406639,42.0,23.0,63.0,2.0,0.0,0.0,2.0,0.0,1002.0,89.4847272727273,0.0,1002.0,62.2568093385214,23.0538922155689,42.0,2.85714285714286,13.0,38.9048588301697,17684.9423522051,381.181,390.963
D1 tapado,4,1,Tiki taka,Juego directo,77126,true,2.0,0.0,2.0,7.0,44.4924406047516,49.0,15.0,60.0,1.0,0.0,0.0,0.0,0.0,966.0,92.3876363636364,0.0,966.0,56.8069306930693,16.3561076604555,28.0,4.09821428571429,4.0,41.3988072969339,19289.0211621116,384.682,400.712
