escenario,division_a,division_b,estilo_a,estilo_b,semilla,coincide_con_fotogramas,goles,goles_local,goles_visitante,tiros,posesion_pct,pases,perdidas,pases_intentados,faltas,penales,offsides,amarillas,rojas,ticks,resistencia_final_pct,mitades_cortadas,fotogramas,controlada_pct,pelota_parada_pct,posesiones,duracion_posesion_seg,recuperaciones_altas,separacion_lineas_m,recorrido_total_m,ms_sin_fotogramas,ms_con_fotogramas
D1 tapado,4,1,Presion alta,Contragolpe,77178,true,4.0,1.0,3.0,5.0,55.1587301587302,35.0,30.0,54.0,2.0,0.0,0.0,0.0,0.0,962.0,89.9658181818182,0.0,962.0,63.3713561470215,17.983367983368,41.0,3.04878048780488,8.0,39.1111038046867,18487.6199285243,341.429,367.136
D1 tapado,4,1,Presion alta,Contragolpe,77191,true,3.0,0.0,3.0,6.0,54.147465437788,38.0,18.0,58.0,2.0,1.0,0.0,0.0,0.0,962.0,93.8472727272727,0.0,962.0,55.8139534883721,19.5426195426195,32.0,3.375,9.0,42.4351634572513,18792.8950449958,313.049,343.612
D1 tapado,4,1,Presion alta,Contragolpe,77204,true,3.0,0.0,3.0,5.0,49.3670886075949,36.0,21.0,53.0,2.0,0.0,0.0,1.0,0.0,995.0,91.0621818181818,0.0,995.0,51.0554089709763,23.8190954773869,31.0,3.12096774193548,8.0,38.260612808784,17699.1670233082,314.249,345.117
D1 tapado,4,1,Presion alta,Contragolpe,77217,true,3.0,0.0,3.0,9.0,54.6099290780142,38.0,17.0,49.0,4.0,0.0,0.0,1.0,0.0,965.0,90.4501818181818,0.0,965.0,57.6131687242798,24.4559585492228,30.0,3.5,7.0,40.5591052819564,17128.8660152592,292.125,320.512
D1 tapado,4,1,Presion alta,Contragolpe,77230,true,4.0,0.0,4.0,7.0,43.1034482758621,29.0,24.0,38.0,2.0,0.0,0.0,0.0,0.0,962.0,85.7014545454546,0.0,962.0,63.5097493036212,25.3638253638254,36.0,3.16666666666667,9.0,41.3208178167324,16427.5648581816,293.405,323.227
D1 tapado,4,1,Presion alta,Contragolpe,77243,true,4.0,0.0,4.0,11.0,43.64896073903,44.0,11.0,53.0,3.0,0.0,0.0,1.0,0.0,961.0,91.1669090909091,0.0,961.0,59.009628610729,24.3496357960458,24.0,4.46875,3.0,37.9989676483861,17401.5100700084,301.821,332.455
D5 parejo,5,5,Tiki taka,Juego directo,77100,true,2.0,2.0,0.0,5.0,66.1572052401747,48.0,22.0,68.0,5.0,0.0,0.0,1.0,0.0,1031.0,89.6810909090909,0.0,1031.0,60.4806408544726,27.3520853540252,26.0,4.35576923076923,7.0,41.2580772826499,15155.8442277524,314.709,346.683
D5 parejo,5,5,Tiki taka,Juego directo,77113,true,3.0,0.0,3.0,7.0,50.383631713555,48.0,15.0,64.0,6.0,0.0,1.0,5.0,0.0,963.0,93.592,0.0,963.0,55.9540889526542,27.6220145379024,27.0,3.61111111111111,4.0,39.0484453817591,16310.7815417868,284.63,315.067
D5 parejo,5,5,Tiki taka,Juego directo,77126,true,1.0,0.0,1.0,8.0,50.4930966469428,45.0,26.0,59.0,2.0,0.0,0.0,1.0,0.0,990.0,87.5505454545455,0.0,990.0,62.5621890547264,18.7878787878788,40.0,3.14375,11.0,41.0368803031817,17175.9528918852,347.339,377.389
D5 parejo,5,5,Tiki taka,Juego directo,77139,true,1.0,0.0,1.0,7.0,47.8260869565217,44.0,29.0,60.0,3.0,0.0,0.0,2.0,0.0,977.0,84.9847272727273,0.0,977.0,65.179677819083,17.4002047082907,39.0,3.37179487179487,11.0,38.0615191758387,16334.1703528337,342.981,372.064
D5 parejo,5,5,Tiki taka,Juego directo,77152,true,2.0,2.0,0.0,10.0,54.8458149779736,53.0,21.0,76.0,2.0,0.0,0.0,2.0,0.0,979.0,92.3123636363636,0.0,979.0,58.8615782664942,21.0418794688458,37.0,3.07432432432432,8.0,36.5256930505069,18115.1599855249,325.047,355.679
D5 parejo,5,5,Tiki taka,Juego directo,77165,true,4.0,0.0,4.0,9.0,43.3684210526316,42.0,25.0,64.0,3.0,0.0,0.0,1.0,0.0,999.0,89.6778181818182,0.0,999.0,62.21928665786,24.2242242242242,40.0,2.94375,14.0,38.5267008042407,15927.9504163399,333.145,364.729
D5 parejo,5,5,Tiki taka,Juego directo,77178,true,1.0,1.0,0.0,6.0,56.3084112149533,41.0,17.0,60.0,4.0,1.0,0.0,2.0,0.0,994.0,90.2734545454545,0.0,994.0,57.3948439620081,25.8551307847083,31.0,3.41129032258065,8.0,37.6944135118322,16858.0242197286,318.7,349.375
D5 parejo,5,5,Tiki taka,Juego directo,77191,true,3.0,3.0,0.0,7.0,59.453781512605,49.0,18.0,64.0,3.0,0.0,0.0,1.0,0.0,998.0,89.632,0.0,998.0,59.1708542713568,20.2404809619238,35.0,3.36428571428571,8.0,42.0543891824861,16177.8959217826,340.13,370.386
