escenario,division_a,division_b,estilo_a,estilo_b,semilla,coincide_con_fotogramas,goles,goles_local,goles_visitante,tiros,posesion_pct,pases,perdidas,pases_intentados,faltas,penales,offsides,amarillas,rojas,ticks,resistencia_final_pct,mitades_cortadas,fotogramas,controlada_pct,pelota_parada_pct,posesiones,duracion_posesion_seg,recuperaciones_altas,separacion_lineas_m,recorrido_total_m,ms_sin_fotogramas,ms_con_fotogramas
D1 tapado,4,1,Tiki taka,Juego directo,77230,true,2.0,1.0,1.0,5.0,51.6990291262136,30.0,21.0,47.0,7.0,0.0,0.0,3.0,0.0,961.0,89.7432727272727,0.0,961.0,58.273381294964,27.6795005202914,35.0,2.89285714285714,6.0,40.1448833628716,16464.0299200877,617.842,672.007
D1 tapado,4,1,Tiki taka,Juego directo,77243,true,4.0,0.0,4.0,9.0,42.0353982300885,47.0,12.0,58.0,1.0,1.0,0.0,1.0,0.0,1023.0,90.136,0.0,1023.0,58.10635538262,24.633431085044,26.0,4.30769230769231,0.0,37.8015624361301,16835.9401969071,670.013,740.394
D1 tapado,4,1,Presion alta,Contragolpe,77100,true,0.0,0.0,0.0,4.0,52.561669829222,36.0,28.0,53.0,3.0,0.0,0.0,0.0,0.0,965.0,89.4945454545454,0.0,965.0,62.1140142517815,12.7461139896373,42.0,3.11309523809524,13.0,42.246761707859,19037.0156000264,745.933,761.961
D1 tapado,4,1,Presion alta,Contragolpe,77113,true,3.0,0.0,3.0,9.0,43.3054393305439,27.0,28.0,44.0,4.0,0.0,0.0,3.0,1.0,1025.0,87.3312727272727,0.0,1025.0,63.2928475033738,27.7073170731707,43.0,2.72674418604651,10.0,40.9458276814998,15875.0390142441,632.823,734.718
D1 tapado,4,1,Presion alta,Contragolpe,77126,true,2.0,0.0,2.0,10.0,53.5087719298246,39.0,15.0,49.0,1.0,0.0,0.0,0.0,0.0,1035.0,91.3141818181818,0.0,1035.0,57.48730964467,23.8647342995169,31.0,3.65322580645161,8.0,42.7323046751085,17431.2772395605,709.668,792.181
D1 tapado,4,1,Presion alta,Contragolpe,77139,true,3.0,0.0,3.0,8.0,48.3709273182957,31.0,19.0,49.0,3.0,0.0,0.0,3.0,0.0,960.0,90.7774545454545,0.0,960.0,56.1079545454545,26.6666666666667,35.0,2.82142857142857,6.0,36.0669383656186,17121.5860231942,640.288,686.454
D1 tapado,4,1,Presion alta,Contragolpe,77152,true,2.0,0.0,2.0,16.0,53.9748953974895,40.0,19.0,56.0,0.0,0.0,1.0,0.0,0.0,966.0,91.4843636363636,0.0,966.0,61.9974059662776,20.1863354037267,40.0,2.9875,11.0,38.5868455778075,18697.6201078068,671.626,756.585
D1 tapado,4,1,Presion alta,Contragolpe,77165,true,4.0,0.0,4.0,10.0,48.8839285714286,42.0,14.0,53.0,1.0,0.0,0.0,1.0,0.0,960.0,91.2618181818182,0.0,960.0,56.1868686868687,17.5,29.0,3.83620689655172,4.0,39.6164730314877,18636.2794686797,704.97,756.626
D1 tapado,4,1,Presion alta,Contragolpe,77178,true,2.0,0.0,2.0,9.0,53.5714285714286,40.0,15.0,51.0,4.0,0.0,0.0,2.0,0.0,1051.0,90.8527272727273,0.0,1051.0,57.5129533678756,26.546146527117,24.0,4.625,3.0,38.8810362795888,18649.7042381561,705.453,757.352
D1 tapado,4,1,Presion alta,Contragolpe,77191,true,3.0,0.0,3.0,9.0,51.0121457489879,46.0,16.0,60.0,1.0,0.0,0.0,0.0,0.0,960.0,91.8378181818182,0.0,960.0,60.4166666666667,15.0,34.0,3.625,7.0,42.023878159315,20126.9571354349,698.266,768.818
D1 tapado,4,1,Presion alta,Contragolpe,77204,true,3.0,2.0,1.0,8.0,56.6037735849057,38.0,25.0,54.0,2.0,0.0,0.0,1.0,0.0,996.0,90.2963636363636,0.0,996.0,64.7852760736196,18.1726907630522,40.0,3.3,11.0,39.6983502264408,17095.3241065169,748.623,805.92
D1 tapado,4,1,Presion alta,Contragolpe,77217,true,3.0,0.0,3.0,9.0,49.6613995485327,28.0,18.0,43.0,3.0,0.0,0.0,2.0,0.0,999.0,90.388,0.0,999.0,60.6648199445983,27.7277277277277,33.0,3.31818181818182,9.0,39.0764159997894,16811.4470983111,633.2,706.928
D1 tapado,4,1,Presion alta,Contragolpe,77230,true,4.0,0.0,4.0,8.0,41.7307692307692,31.0,24.0,40.0,5.0,0.0,0.0,1.0,0.0,1003.0,87.1643636363636,0.0,1003.0,68.8172043010753,25.8225324027916,37.0,3.45945945945946,9.0,43.3815389432163,17057.9579666976,654.468,710.616
D1 tapado,4,1,Presion alta,Contragolpe,77243,true,4.0,0.0,4.0,10.0,52.2613065326633,35.0,17.0,49.0,4.0,0.0,0.0,1.0,0.0,960.0,91.4189090909091,0.0,960.0,56.9364161849711,27.9166666666667,24.0,4.10416666666667,3.0,39.7225928547683,15639.5913901366,595.911,668.148
D5 parejo,5,5,Tiki taka,Juego directo,77100,true,3.0,3.0,0.0,8.0,60.655737704918,54.0,18.0,68.0,2.0,0.0,0.0,0.0,0.0,1022.0,91.7658181818182,0.0,1022.0,60.7008760951189,21.8199608610568,29.0,4.18103448275862,7.0,40.3519477274762,17304.8990841155,684.151,778.963
D5 parejo,5,5,Tiki taka,Juego directo,77113,true,2.0,1.0,1.0,8.0,58.3710407239819,49.0,16.0,64.0,4.0,0.0,0.0,2.0,0.0,1005.0,92.4923636363636,0.0,1005.0,58.7131367292225,25.771144278607,27.0,4.05555555555556,4.0,40.4836685143672,15904.0540134516,637.852,712.365
D5 parejo,5,5,Tiki taka,Juego directo,77126,true,1.0,0.0,1.0,6.0,50.3267973856209,47.0,23.0,69.0,0.0,0.0,0.0,0.0,0.0,960.0,92.2534545454545,0.0,960.0,55.7598039215686,15.0,40.0,2.84375,8.0,43.2640985839096,17949.2739739137,692.828,786.019
